lat,lon,bb_645
47.145832,-85.479164,0.0019000024
47.145832,-85.4375,0.0018700063
47.145832,-85.39583,0.0018649995
47.145832,-85.354164,0.0018550009
47.145832,-85.3125,0.0018350035
47.145832,-85.27083,0.0018250048
47.145832,-85.229164,0.0018150061
47.145832,-85.1875,0.0018099993
47.145832,-85.14583,0.0017750114
47.145832,-85.104164,0.0017800033
47.145832,-85.0625,0.0017950088
47.145832,-85.02083,0.0018299967
47.145832,-84.979164,0.0018700063
47.145832,-84.9375,0.0019199997
47.145832,-84.89583,0.0021350086
47.145832,-84.854164,0.002155006
47.145832,-84.8125,0.0021750033
47.145832,-84.77083,0.0024950057
47.145832,-84.729164,0.0024700016
47.145832,-84.6875,0.0016350001
47.104164,-85.729164,0.0018700063
47.104164,-85.6875,0.0018749982
47.104164,-85.64583,0.0018900037
47.104164,-85.604164,0.0019000024
47.104164,-85.5625,0.001910001
47.104164,-85.52083,0.0019199997
47.104164,-85.479164,0.001910001
47.104164,-85.4375,0.0019050092
47.104164,-85.39583,0.0019050092
47.104164,-85.354164,0.0018849969
47.104164,-85.3125,0.0018749982
47.104164,-85.27083,0.0018550009
47.104164,-85.229164,0.001850009
47.104164,-85.1875,0.0018400103
47.104164,-85.14583,0.001819998
47.104164,-85.104164,0.0017950088
47.104164,-85.0625,0.0018000007
47.104164,-85.02083,0.001819998
47.104164,-84.979164,0.0019000024
47.104164,-84.9375,0.0019650012
47.104164,-84.89583,0.0020550042
47.104164,-84.854164,0.002120003
47.104164,-84.8125,0.0021750033
47.104164,-84.77083,0.0022599995
47.104164,-84.729164,0.0025850087
47.104164,-84.6875,0.0025850087
47.0625,-85.854164,0.0019250065
47.0625,-85.8125,0.0019000024
47.0625,-85.77083,0.0018749982
47.0625,-85.729164,0.0018700063
47.0625,-85.6875,0.0018649995
47.0625,-85.64583,0.0018550009
47.0625,-85.604164,0.0019000024
47.0625,-85.5625,0.0019250065
47.0625,-85.52083,0.0019450039
47.0625,-85.479164,0.0019450039
47.0625,-85.4375,0.0019500107
47.0625,-85.39583,0.0019500107
47.0625,-85.354164,0.0019299984
47.0625,-85.3125,0.001880005
47.0625,-85.27083,0.0018649995
47.0625,-85.229164,0.0018700063
47.0625,-85.1875,0.0018749982
47.0625,-85.14583,0.0018649995
47.0625,-85.104164,0.0018350035
47.0625,-85.0625,0.0018350035
47.0625,-85.02083,0.0018550009
47.0625,-84.979164,0.0018900037
47.0625,-84.9375,0.0020399988
47.0625,-84.89583,0.0020700097
47.0625,-84.854164,0.002090007
47.0625,-84.8125,0.002245009
47.0625,-84.77083,0.0022850037
47.0625,-84.729164,0.0029300004
47.020832,-85.979164,0.0018950105
47.020832,-85.9375,0.0019050092
47.020832,-85.89583,0.0019150078
47.020832,-85.854164,0.0018900037
47.020832,-85.8125,0.0018700063
47.020832,-85.77083,0.0018550009
47.020832,-85.729164,0.0018550009
47.020832,-85.6875,0.0018700063
47.020832,-85.64583,0.0018749982
47.020832,-85.604164,0.0018900037
47.020832,-85.5625,0.0018950105
47.020832,-85.52083,0.0018950105
47.020832,-85.479164,0.0019050092
47.020832,-85.4375,0.0019399971
47.020832,-85.39583,0.0019450039
47.020832,-85.354164,0.0019350052
47.020832,-85.3125,0.0019000024
47.020832,-85.27083,0.0018950105
47.020832,-85.229164,0.0019150078
47.020832,-85.1875,0.0019399971
47.020832,-85.14583,0.0019199997
47.020832,-85.104164,0.0018700063
47.020832,-85.0625,0.0018649995
47.020832,-85.02083,0.0018849969
47.020832,-84.979164,0.0019150078
47.020832,-84.9375,0.0021150112
47.020832,-84.89583,0.0021650046
47.020832,-84.854164,0.0022300035
47.020832,-84.8125,0.0021049976
47.020832,-84.77083,0.0021049976
46.979164,-86.104164,0.0018700063
46.979164,-86.0625,0.001880005
46.979164,-86.02083,0.001880005
46.979164,-85.979164,0.0018749982
46.979164,-85.9375,0.0019000024
46.979164,-85.89583,0.0018900037
46.979164,-85.854164,0.0018749982
46.979164,-85.8125,0.0018550009
46.979164,-85.77083,0.0018600076
46.979164,-85.729164,0.0018649995
46.979164,-85.6875,0.0018600076
46.979164,-85.64583,0.0018600076
46.979164,-85.604164,0.0018649995
46.979164,-85.5625,0.0018649995
46.979164,-85.52083,0.0018900037
46.979164,-85.479164,0.001910001
46.979164,-85.4375,0.0019150078
46.979164,-85.39583,0.0019350052
46.979164,-85.354164,0.0019350052
46.979164,-85.3125,0.0019250065
46.979164,-85.27083,0.0019350052
46.979164,-85.229164,0.0019550025
46.979164,-85.1875,0.0019800067
46.979164,-85.14583,0.0019299984
46.979164,-85.104164,0.0019150078
46.979164,-85.0625,0.0019000024
46.979164,-85.02083,0.0019150078
46.979164,-84.979164,0.001975
46.979164,-84.9375,0.002060011
46.979164,-84.89583,0.0022650063
46.979164,-84.854164,0.0023500025
46.979164,-84.8125,0.002489999
46.979164,-84.77083,0.0042850077
46.979164,-84.729164,0.0042850077
46.9375,-86.1875,0.0018099993
46.9375,-86.14583,0.001819998
46.9375,-86.104164,0.0018350035
46.9375,-86.0625,0.0018600076
46.9375,-86.02083,0.001880005
46.9375,-85.979164,0.0018950105
46.9375,-85.9375,0.001880005
46.9375,-85.89583,0.0018700063
46.9375,-85.854164,0.001850009
46.9375,-85.8125,0.0018400103
46.9375,-85.77083,0.0018299967
46.9375,-85.729164,0.0018299967
46.9375,-85.6875,0.001850009
46.9375,-85.64583,0.0018400103
46.9375,-85.604164,0.0018350035
46.9375,-85.5625,0.001850009
46.9375,-85.52083,0.0018749982
46.9375,-85.479164,0.0018950105
46.9375,-85.4375,0.0019150078
46.9375,-85.39583,0.0019299984
46.9375,-85.354164,0.0019299984
46.9375,-85.3125,0.0019299984
46.9375,-85.27083,0.0019399971
46.9375,-85.229164,0.001975
46.9375,-85.1875,0.0020250082
46.9375,-85.14583,0.0020150095
46.9375,-85.104164,0.002000004
46.9375,-85.0625,0.0019800067
46.9375,-85.02083,0.002065003
46.9375,-84.979164,0.0021450073
46.9375,-84.9375,0.0022350103
46.9375,-84.89583,0.002460003
46.9375,-84.854164,0.0027150065
46.9375,-84.8125,0.002939999
46.9375,-84.77083,0.0030250102
46.9375,-84.729164,0.0030800104
46.9375,-84.6875,0.0031300038
46.9375,-84.604164,0.005010009
46.9375,-84.5625,0.005010009
46.895832,-86.27083,0.0018099993
46.895832,-86.229164,0.0018150061
46.895832,-86.1875,0.0018299967
46.895832,-86.14583,0.0018350035
46.895832,-86.104164,0.0018350035
46.895832,-86.0625,0.0018350035
46.895832,-86.02083,0.0018550009
46.895832,-85.979164,0.0018600076
46.895832,-85.9375,0.0018550009
46.895832,-85.89583,0.0018600076
46.895832,-85.854164,0.001850009
46.895832,-85.8125,0.0018400103
46.895832,-85.77083,0.0018050075
46.895832,-85.729164,0.0018050075
46.895832,-85.6875,0.0018050075
46.895832,-85.64583,0.0017950088
46.895832,-85.604164,0.0017950088
46.895832,-85.5625,0.0018050075
46.895832,-85.52083,0.0018550009
46.895832,-85.479164,0.0019150078
46.895832,-85.4375,0.0019500107
46.895832,-85.39583,0.001970008
46.895832,-85.354164,0.0020150095
46.895832,-85.3125,0.0020399988
46.895832,-85.27083,0.0020700097
46.895832,-85.229164,0.0021700114
46.895832,-85.1875,0.0021950006
46.895832,-85.14583,0.0022049993
46.895832,-85.104164,0.00212501
46.895832,-85.0625,0.00218001
46.895832,-85.02083,0.0022500008
46.895832,-84.979164,0.0023400038
46.895832,-84.9375,0.0024000108
46.895832,-84.89583,0.0024800003
46.895832,-84.854164,0.002939999
46.895832,-84.8125,0.0031149983
46.895832,-84.77083,0.0032100081
46.895832,-84.729164,0.0029150099
46.895832,-84.6875,0.0031599998
46.895832,-84.64583,0.0034800023
46.895832,-84.604164,0.005185008
46.895832,-84.5625,0.0046849996
46.895832,-84.52083,0.004704997
46.895832,-84.479164,0.007864997
46.895832,-84.4375,0.018360004
46.895832,-84.39583,0.021420002
46.854164,-86.39583,0.0018299967
46.854164,-86.354164,0.0018099993
46.854164,-86.3125,0.0018000007
46.854164,-86.27083,0.001819998
46.854164,-86.229164,0.001850009
46.854164,-86.1875,0.0018600076
46.854164,-86.14583,0.0018649995
46.854164,-86.104164,0.0018350035
46.854164,-86.0625,0.0018350035
46.854164,-86.02083,0.0018550009
46.854164,-85.979164,0.0018600076
46.854164,-85.9375,0.0018700063
46.854164,-85.89583,0.001880005
46.854164,-85.854164,0.0019000024
46.854164,-85.8125,0.0018900037
46.854164,-85.77083,0.001880005
46.854164,-85.729164,0.0018150061
46.854164,-85.6875,0.0017850101
46.854164,-85.64583,0.001760006
46.854164,-85.604164,0.0017450005
46.854164,-85.5625,0.0017750114
46.854164,-85.52083,0.0018150061
46.854164,-85.479164,0.0019199997
46.854164,-85.4375,0.0019650012
46.854164,-85.39583,0.0019900054
46.854164,-85.354164,0.0020150095
46.854164,-85.3125,0.0021100044
46.854164,-85.27083,0.0022249967
46.854164,-85.229164,0.0024300069
46.854164,-85.1875,0.0026649982
46.854164,-85.14583,0.0024950057
46.854164,-85.104164,0.00218001
46.854164,-85.0625,0.0022249967
46.854164,-85.02083,0.0022950023
46.854164,-84.979164,0.00237
46.854164,-84.9375,0.0024449974
46.854164,-84.89583,0.002550006
46.854164,-84.854164,0.0026749969
46.854164,-84.8125,0.0030149966
46.854164,-84.77083,0.0028900057
46.854164,-84.729164,0.0032600015
46.854164,-84.6875,0.006555006
46.854164,-84.64583,0.0051150024
46.854164,-84.604164,0.0040850043
46.854164,-84.5625,0.0041650087
46.854164,-84.52083,0.0066550076
46.854164,-84.479164,0.00929001
46.854164,-84.4375,0.0045600086
46.854164,-84.39583,0.0040750057
46.854164,-84.354164,0.0039900094
46.8125,-86.479164,0.0019450039
46.8125,-86.4375,0.0019199997
46.8125,-86.39583,0.0018350035
46.8125,-86.354164,0.0018400103
46.8125,-86.3125,0.0018400103
46.8125,-86.27083,0.0018350035
46.8125,-86.229164,0.0018700063
46.8125,-86.1875,0.0018849969
46.8125,-86.14583,0.0018900037
46.8125,-86.104164,0.0018649995
46.8125,-86.0625,0.0018649995
46.8125,-86.02083,0.0018649995
46.8125,-85.979164,0.0018900037
46.8125,-85.9375,0.0018900037
46.8125,-85.89583,0.0018849969
46.8125,-85.854164,0.0018950105
46.8125,-85.8125,0.001910001
46.8125,-85.77083,0.0019150078
46.8125,-85.729164,0.001880005
46.8125,-85.6875,0.001850009
46.8125,-85.64583,0.0018250048
46.8125,-85.604164,0.0017950088
46.8125,-85.5625,0.0018050075
46.8125,-85.52083,0.0018350035
46.8125,-85.479164,0.0019150078
46.8125,-85.4375,0.0019800067
46.8125,-85.39583,0.002000004
46.8125,-85.354164,0.0020100027
46.8125,-85.3125,0.0021950006
46.8125,-85.27083,0.0024750084
46.8125,-85.229164,0.0028949976
46.8125,-85.1875,0.003245011
46.8125,-85.14583,0.0030300021
46.8125,-85.104164,0.0027800053
46.8125,-85.0625,0.0027849972
46.8125,-85.02083,0.0026850104
46.8125,-84.979164,0.0025850087
46.8125,-84.9375,0.002455011
46.8125,-84.89583,0.0025600046
46.8125,-84.854164,0.0026450008
46.8125,-84.8125,0.0027500093
46.8125,-84.77083,0.0027450025
46.8125,-84.729164,0.0028650016
46.8125,-84.6875,0.0034400076
46.8125,-84.64583,0.0038949996
46.8125,-84.604164,0.004335001
46.8125,-84.5625,0.0054500103
46.8125,-84.52083,0.0054500103
46.770832,-86.5625,0.0018350035
46.770832,-86.52083,0.001880005
46.770832,-86.479164,0.0019399971
46.770832,-86.4375,0.0018749982
46.770832,-86.39583,0.0018299967
46.770832,-86.354164,0.0018450022
46.770832,-86.3125,0.0018550009
46.770832,-86.27083,0.0018700063
46.770832,-86.229164,0.0019050092
46.770832,-86.1875,0.0019250065
46.770832,-86.14583,0.0019199997
46.770832,-86.104164,0.0018900037
46.770832,-86.0625,0.0019050092
46.770832,-86.02083,0.0019199997
46.770832,-85.979164,0.0019350052
46.770832,-85.9375,0.0019650012
46.770832,-85.89583,0.001975
46.770832,-85.854164,0.0019849986
46.770832,-85.8125,0.001975
46.770832,-85.77083,0.0019650012
46.770832,-85.729164,0.0019550025
46.770832,-85.6875,0.0019350052
46.770832,-85.64583,0.0019000024
46.770832,-85.604164,0.0018700063
46.770832,-85.5625,0.0018550009
46.770832,-85.52083,0.0019600093
46.770832,-85.479164,0.0020399988
46.770832,-85.4375,0.0021300018
46.770832,-85.39583,0.0022100061
46.770832,-85.354164,0.002334997
46.770832,-85.3125,0.0026450008
46.770832,-85.27083,0.003430009
46.770832,-85.229164,0.0037100017
46.770832,-85.1875,0.0039000064
46.770832,-85.14583,0.003729999
46.770832,-85.104164,0.003945008
46.770832,-85.0625,0.0041400045
46.770832,-85.02083,0.0042250007
46.770832,-84.979164,0.003334999
46.770832,-84.9375,0.0027550012
46.770832,-84.89583,0.0027550012
46.770832,-84.854164,0.0027400106
46.770832,-84.8125,0.0027400106
46.770832,-84.77083,0.0027950108
46.770832,-84.729164,0.0035400093
46.770832,-84.6875,0.0037750006
46.770832,-84.64583,0.0035900027
46.770832,-84.604164,0.003920004
46.770832,-84.5625,0.004244998
46.729164,-86.64583,0.0017800033
46.729164,-86.604164,0.0018350035
46.729164,-86.5625,0.0018649995
46.729164,-86.52083,0.0018900037
46.729164,-86.479164,0.0018700063
46.729164,-86.4375,0.0018299967
46.729164,-86.39583,0.001819998
46.729164,-86.354164,0.0018700063
46.729164,-86.3125,0.0018749982
46.729164,-86.27083,0.001880005
46.729164,-86.229164,0.0018749982
46.729164,-86.1875,0.001910001
46.729164,-86.14583,0.0019550025
46.729164,-86.104164,0.00203
46.729164,-86.0625,0.0022500008
46.729164,-86.02083,0.0023200065
46.729164,-85.979164,0.0023850054
46.729164,-85.9375,0.0023799986
46.729164,-85.89583,0.0023550093
46.729164,-85.854164,0.0023249984
46.729164,-85.8125,0.0023300052
46.729164,-85.77083,0.0022650063
46.729164,-85.729164,0.002214998
46.729164,-85.6875,0.0021350086
46.729164,-85.64583,0.0020800084
46.729164,-85.604164,0.002065003
46.729164,-85.5625,0.0021049976
46.729164,-85.52083,0.0022950023
46.729164,-85.479164,0.002489999
46.729164,-85.4375,0.002910003
46.729164,-85.39583,0.0036150068
46.729164,-85.354164,0.0039300025
46.729164,-85.3125,0.0044800043
46.729164,-85.27083,0.0044800043
46.729164,-85.0625,0.0024200082
46.729164,-85.02083,0.0024200082
46.729164,-84.979164,0.0025350004
46.729164,-84.9375,0.0025700033
46.729164,-84.89583,0.0026800036
46.729164,-84.854164,0.0027199984
46.729164,-84.8125,0.0027500093
46.729164,-84.77083,0.002790004
46.729164,-84.729164,0.003550008
46.729164,-84.6875,0.0037500113
46.729164,-84.64583,0.0036900043
46.729164,-84.604164,0.0039650053
46.729164,-84.5625,0.0040799975
46.729164,-84.479164,0.011975005
46.729164,-84.4375,0.011975005
46.6875,-86.729164,0.0018150061
46.6875,-86.6875,0.0017950088
46.6875,-86.64583,0.0018250048
46.6875,-86.604164,0.0018600076
46.6875,-86.5625,0.0018649995
46.6875,-86.52083,0.0018600076
46.6875,-86.479164,0.0018550009
46.6875,-86.4375,0.0017750114
46.6875,-86.39583,0.0017950088
46.6875,-86.354164,0.0018250048
46.6875,-86.3125,0.0019250065
46.6875,-86.27083,0.0019949973
46.6875,-86.229164,0.0020550042
46.6875,-86.1875,0.00218001
46.6875,-86.14583,0.0024750084
46.6875,-86.104164,0.0026850104
46.6875,-86.0625,0.0028949976
46.6875,-86.02083,0.0029949993
46.6875,-85.979164,0.0032400042
46.6875,-85.9375,0.003885001
46.6875,-85.89583,0.004430011
46.6875,-85.854164,0.0038300008
46.6875,-85.8125,0.0034449995
46.6875,-85.77083,0.0031750053
46.6875,-85.729164,0.0036950111
46.6875,-85.6875,0.0038900077
46.6875,-85.64583,0.003519997
46.6875,-85.604164,0.0034800023
46.6875,-85.5625,0.0035050064
46.6875,-85.52083,0.0036849976
46.6875,-85.479164,0.0043150038
46.6875,-85.4375,0.0052250028
46.6875,-85.02083,0.0023899972
46.6875,-84.979164,0.0023899972
46.6875,-84.9375,0.0024449974
46.6875,-84.89583,0.0024950057
46.6875,-84.854164,0.002605006
46.6875,-84.8125,0.0025850087
46.6875,-84.77083,0.0025900006
46.6875,-84.729164,0.00494501
46.6875,-84.6875,0.0033600032
46.6875,-84.64583,0.00336501
46.6875,-84.604164,0.0034099966
46.6875,-84.5625,0.0050750077
46.6875,-84.52083,0.0057100058
46.6875,-84.479164,0.0039550066
46.6875,-84.4375,0.0039550066
46.645832,-86.8125,0.002000004
46.645832,-86.77083,0.001975
46.645832,-86.729164,0.0019399971
46.645832,-86.6875,0.0018950105
46.645832,-86.64583,0.0019050092
46.645832,-86.604164,0.0019199997
46.645832,-86.5625,0.0019050092
46.645832,-86.52083,0.0018849969
46.645832,-86.479164,0.0018600076
46.645832,-86.4375,0.0018000007
46.645832,-86.39583,0.0018350035
46.645832,-86.354164,0.001910001
46.645832,-86.3125,0.0021599978
46.645832,-86.27083,0.0023000091
46.645832,-86.229164,0.0024000108
46.645832,-86.1875,0.0029050112
46.645832,-86.14583,0.0029050112
46.645832,-85.0625,0.0042950064
46.645832,-85.02083,0.002460003
46.645832,-84.979164,0.0023750067
46.645832,-84.9375,0.0023600012
46.645832,-84.89583,0.0023799986
46.645832,-84.854164,0.0024300069
46.645832,-84.8125,0.0024300069
46.645832,-84.77083,0.0025200099
46.645832,-84.729164,0.0029350072
46.645832,-84.6875,0.0031200051
46.645832,-84.64583,0.0031699985
46.645832,-84.604164,0.003215
46.645832,-84.5625,0.0035549998
46.645832,-84.52083,0.0035700053
46.604164,-86.854164,0.002094999
46.604164,-86.8125,0.0020850003
46.604164,-86.77083,0.0020550042
46.604164,-86.729164,0.0020100027
46.604164,-86.6875,0.0019550025
46.604164,-86.64583,0.001975
46.604164,-86.604164,0.0019849986
46.604164,-86.5625,0.0019900054
46.604164,-86.52083,0.0019650012
46.604164,-86.479164,0.0019550025
46.604164,-86.4375,0.0019500107
46.604164,-86.39583,0.0020200014
46.604164,-86.354164,0.0021499991
46.604164,-86.3125,0.0022950023
46.604164,-86.27083,0.002609998
46.604164,-86.229164,0.002609998
46.604164,-85.02083,0.0029900074
46.604164,-84.979164,0.002790004
46.604164,-84.9375,0.0023400038
46.604164,-84.89583,0.0022799969
46.604164,-84.854164,0.0023200065
46.604164,-84.8125,0.0024750084
46.604164,-84.77083,0.0026800036
46.604164,-84.729164,0.0027849972
46.604164,-84.6875,0.002884999
46.604164,-84.64583,0.0029550046
46.604164,-84.604164,0.0030750036
46.604164,-84.5625,0.003515005
46.5625,-86.9375,0.0022100061
46.5625,-86.89583,0.00218001
46.5625,-86.854164,0.00212501
46.5625,-86.8125,0.00212501
46.5625,-86.77083,0.0021750033
46.5625,-86.729164,0.0021900088
46.5625,-86.6875,0.002214998
46.5625,-86.64583,0.0022599995
46.5625,-86.604164,0.0021400005
46.5625,-86.5625,0.0021300018
46.5625,-86.52083,0.00212501
46.5625,-86.479164,0.0021950006
46.5625,-86.4375,0.002334997
46.5625,-86.39583,0.0025999993
46.5625,-85.0625,0.009305
46.5625,-85.02083,0.009305
46.5625,-84.979164,0.004975006
46.5625,-84.9375,0.003820002
46.5625,-84.89583,0.0024700016
46.5625,-84.854164,0.0023100078
46.5625,-84.8125,0.0022900105
46.5625,-84.77083,0.00237
46.5625,-84.729164,0.0026800036
46.5625,-84.6875,0.0028050095
46.5625,-84.64583,0.002975002
46.5625,-84.604164,0.0028150082
46.5625,-84.5625,0.0024700016
46.520832,-87.02083,0.0040500015
46.520832,-86.979164,0.0024750084
46.520832,-86.9375,0.002395004
46.520832,-86.89583,0.0023750067
46.520832,-86.854164,0.0023200065
46.520832,-86.8125,0.0023300052
46.520832,-86.77083,0.002395004
46.520832,-86.729164,0.0023149997
46.520832,-86.6875,0.0022500008
46.520832,-86.604164,0.0023400038
46.520832,-86.5625,0.0023750067
46.520832,-86.52083,0.0024200082
46.520832,-86.479164,0.0020800084
46.520832,-86.4375,0.0020800084
46.520832,-85.0625,0.021815002
46.520832,-85.02083,0.021815002
46.520832,-84.979164,0.010480002
46.520832,-84.9375,0.0071400106
46.520832,-84.89583,0.0032050014
46.520832,-84.854164,0.0026300102
46.520832,-84.8125,0.0024750084
46.520832,-84.77083,0.0023550093
46.520832,-84.729164,0.0026500076
46.520832,-84.6875,0.0027749985
46.520832,-84.64583,0.002939999
46.520832,-84.604164,0.004250005
46.520832,-84.5625,0.004250005
46.479164,-86.9375,0.0038700104
46.479164,-86.89583,0.003124997
46.479164,-86.854164,0.0025999993
46.479164,-86.8125,0.0033250004
46.479164,-86.77083,0.0038900077
46.479164,-86.729164,0.005765006
46.479164,-86.6875,0.005765006
46.479164,-86.64583,0.0027050078
46.479164,-86.604164,0.0027050078
46.479164,-86.5625,0.0020499974
46.479164,-86.52083,0.0020200014
46.479164,-85.02083,0.014725
46.479164,-84.979164,0.014725
46.479164,-84.9375,0.008545011
46.479164,-84.89583,0.0056200027
46.479164,-84.854164,0.0035400093
46.479164,-84.8125,0.0027950108
46.479164,-84.77083,0.0026500076
46.479164,-84.729164,0.002460003
46.479164,-84.6875,0.0065400004
46.479164,-84.64583,0.0053850114
46.479164,-84.604164,0.004855007
46.479164,-84.5625,0.01013501
46.479164,-84.52083,0.01013501
46.479164,-84.14583,0.024435006
46.479164,-84.104164,0.024435006
46.4375,-86.89583,0.0044500083
46.4375,-86.854164,0.0044500083
46.4375,-86.8125,0.0044500083
46.4375,-86.64583,0.0016700029
46.4375,-86.604164,0.0016700029
46.4375,-84.8125,0.0028350055
46.4375,-84.77083,0.0028350055
46.4375,-84.604164,0.0076600015
46.4375,-84.5625,0.0076600015
46.4375,-84.52083,0.0077850074
46.4375,-84.479164,0.008080006
46.4375,-84.27083,0.023285002
46.4375,-84.229164,0.023285002
46.4375,-84.14583,0.033905007
46.4375,-84.104164,0.033905007
46.354164,-84.229164,0.024115004
46.354164,-84.1875,0.024115004
46.270832,-83.89583,0.021370001
46.270832,-83.854164,0.017575003
46.270832,-83.8125,0.014449999
46.270832,-83.77083,0.013329998
46.270832,-83.729164,0.013319999
46.270832,-83.6875,0.00449501
46.270832,-83.64583,0.00449501
46.270832,-83.604164,0.0044050068
46.270832,-83.5625,0.0041450113
46.270832,-79.979164,0.013735011
46.229164,-84.229164,0.024135001
46.229164,-84.1875,0.024455003
46.229164,-84.14583,0.026495002
46.229164,-84.104164,0.023595005
46.229164,-84.0625,0.022165
46.229164,-83.8125,0.0066650063
46.229164,-83.77083,0.0065650046
46.229164,-83.729164,0.005215004
46.229164,-83.6875,0.0046000034
46.229164,-83.64583,0.0042349994
46.229164,-83.604164,0.0039000064
46.229164,-83.5625,0.0029600114
46.229164,-83.52083,0.0024349988
46.229164,-83.479164,0.0023300052
46.229164,-83.4375,0.0022200048
46.229164,-83.39583,0.0023000091
46.229164,-83.354164,0.0035850108
46.229164,-83.3125,0.0021100044
46.229164,-83.27083,0.0016800016
46.1875,-84.229164,0.024905004
46.1875,-84.1875,0.025530003
46.1875,-84.14583,0.026505
46.1875,-84.104164,0.026200004
46.1875,-84.0625,0.02611
46.1875,-83.8125,0.0060250014
46.1875,-83.77083,0.005525008
46.1875,-83.729164,0.0051700026
46.1875,-83.6875,0.0045700073
46.1875,-83.64583,0.0040500015
46.1875,-83.604164,0.0030499995
46.1875,-83.5625,0.0029250085
46.1875,-83.52083,0.0027749985
46.1875,-83.479164,0.0025449991
46.1875,-83.4375,0.0023400038
46.1875,-83.39583,0.0022200048
46.1875,-83.354164,0.0021300018
46.1875,-83.3125,0.0021700114
46.1875,-83.27083,0.0020350069
46.1875,-83.229164,0.0018749982
46.1875,-83.1875,0.0025449991
46.1875,-83.14583,0.0025449991
46.1875,-82.8125,0.001880005
46.1875,-82.77083,0.001880005
46.1875,-82.729164,0.001880005
46.145832,-84.0625,0.03214
46.145832,-84.02083,0.03214
46.145832,-83.89583,0.017460003
46.145832,-83.854164,0.017900005
46.145832,-83.8125,0.02324
46.145832,-83.77083,0.00692001
46.145832,-83.729164,0.0061400086
46.145832,-83.6875,0.004665002
46.145832,-83.64583,0.00421001
46.145832,-83.604164,0.003640011
46.145832,-83.5625,0.0030250102
46.145832,-83.52083,0.002550006
46.145832,-83.479164,0.0023300052
46.145832,-83.4375,0.0021350086
46.145832,-83.39583,0.0024050027
46.145832,-83.354164,0.0023450106
46.145832,-83.3125,0.002185002
46.145832,-83.27083,0.0019299984
46.145832,-83.229164,0.0020150095
46.145832,-83.1875,0.002094999
46.145832,-83.14583,0.0024150014
46.145832,-83.104164,0.0023300052
46.145832,-83.0625,0.0027050078
46.145832,-83.02083,0.004485011
46.145832,-82.979164,0.0041950047
46.145832,-82.9375,0.0036450028
46.145832,-82.89583,0.003004998
46.145832,-82.854164,0.0021049976
46.145832,-82.8125,0.0017750114
46.145832,-82.77083,0.0013550073
46.145832,-82.729164,0.0010849983
46.145832,-82.6875,0.0011150092
46.145832,-82.64583,0.0011399984
46.104164,-84.104164,0.018240005
46.104164,-84.0625,0.018240005
46.104164,-84.02083,0.023895003
46.104164,-83.979164,0.024775006
46.104164,-83.89583,0.016885005
46.104164,-83.854164,0.017045006
46.104164,-83.8125,0.016395003
46.104164,-83.77083,0.010564998
46.104164,-83.729164,0.008589998
46.104164,-83.6875,0.007459998
46.104164,-83.64583,0.0060500056
46.104164,-83.604164,0.003550008
46.104164,-83.5625,0.0027800053
46.104164,-83.52083,0.0022599995
46.104164,-83.479164,0.0020550042
46.104164,-83.4375,0.002060011
46.104164,-83.39583,0.0021000057
46.104164,-83.354164,0.002000004
46.104164,-83.3125,0.001970008
46.104164,-83.27083,0.0019399971
