lat,lon,Rrs_531
-16.437504,-177.39583,0.0026240014
-16.437504,-177.35417,0.002634
-16.437504,-177.3125,0.0026080012
-16.437504,-177.27083,0.002580002
-16.437504,-177.22917,0.0025780015
-16.437504,-177.1875,0.0025280006
-16.437504,-177.14583,0.0025219992
-16.437504,-177.10417,0.0025660023
-16.437504,-177.0625,0.0025320016
-16.437504,-177.02083,0.0024919994
-16.437504,-176.97917,0.0025320016
-16.437504,-176.9375,0.0024120025
-16.437504,-176.89583,0.0024120025
-16.437504,-176.85417,0.0023920015
-16.437504,-176.8125,0.0024299994
-16.437504,-176.77083,0.0024240017
-16.437504,-176.72917,0.0024840012
-16.437504,-176.6875,0.002534002
-16.437504,-176.64583,0.0025219992
-16.437504,-176.60417,0.0024840012
-16.437504,-176.5625,0.002448
-16.437504,-176.52083,0.0025440007
-16.437504,-176.47917,0.0025260001
-16.437504,-176.4375,0.0025520027
-16.437504,-176.39583,0.0026680008
-16.437504,-176.35417,0.0026280023
-16.437504,-176.3125,0.0025900006
-16.437504,-176.27083,0.0027520023
-16.437504,-176.22917,0.0028479993
-16.437504,-176.1875,0.0029160008
-16.437504,-176.14583,0.002968002
-16.437504,-176.10417,0.0029360019
-16.437504,-176.0625,0.0029259995
-16.437504,-176.02083,0.0029559992
-16.437504,-175.97917,0.0030260012
-16.437504,-175.9375,0.0031200014
-16.437504,-175.89583,0.0030300021
-16.437504,-175.85417,0.0027520023
-16.437504,-175.8125,0.002720002
-16.437504,-175.77083,0.0026360005
-16.437504,-175.72917,0.0026619993
-16.437504,-175.6875,0.0027859993
-16.437504,-175.64583,0.002567999
-16.437504,-175.60417,0.0024900027
-16.437504,-175.5625,0.0025200024
-16.437504,-175.52083,0.002580002
-16.437504,-175.47917,0.002572
-16.437504,-175.4375,0.002518002
-16.437504,-175.39583,0.0025820024
-16.437504,-175.35417,0.002596002
-16.437504,-175.3125,0.0025640018
-16.437504,-175.27083,0.002638001
-16.437504,-175.22917,0.002596002
-16.437504,-175.1875,0.002556
-16.437504,-175.14583,0.0025480017
-16.437504,-175.10417,0.0025820024
-16.437504,-175.0625,0.0024919994
-16.437504,-175.02083,0.0023999996
-16.437504,-174.97917,0.002406001
-16.437504,-174.9375,0.0023720004
-16.437504,-174.89583,0.0024360009
-16.437504,-174.85417,0.002410002
-16.437504,-174.8125,0.0023839995
-16.437504,-174.77083,0.0023880005
-16.437504,-174.72917,0.0023460016
-16.437504,-174.6875,0.0023800023
-16.437504,-174.64583,0.0023519993
-16.437504,-174.60417,0.0023800023
-16.437504,-174.5625,0.0023740008
-16.437504,-174.52083,0.0023519993
-16.437504,-174.47917,0.0023640022
-16.437504,-174.4375,0.002344001
-16.437504,-174.39583,0.0023580007
-16.437504,-174.35417,0.0024080016
-16.437504,-174.3125,0.0023920015
-16.437504,-174.27083,0.0023460016
-16.437504,-174.22917,0.002278
-16.437504,-174.1875,0.0022340007
-16.437504,-174.14583,0.0022420026
-16.437504,-174.10417,0.0022380017
-16.437504,-174.0625,0.0023000017
-16.437504,-174.02083,0.0021860003
-16.437504,-173.97917,0.0022459999
-16.437504,-173.9375,0.002344001
-16.437504,-173.89583,0.002456002
-16.437504,-173.85417,0.0024200007
-16.437504,-173.8125,0.0024280027
-16.437504,-173.77083,0.0025000013
-16.437504,-173.72917,0.0025079995
-16.437504,-173.6875,0.0025440007
-16.437504,-173.64583,0.0025079995
-16.437504,-173.60417,0.0024240017
-16.437504,-173.5625,0.0024619997
-16.437504,-173.52083,0.002534002
-16.437504,-173.47917,0.0024960004
-16.437504,-173.4375,0.0024420023
-16.437504,-173.39583,0.0024779998
-16.437504,-173.35417,0.002518002
-16.437504,-173.3125,0.0025079995
-16.437504,-173.27083,0.0024759993
-16.437504,-173.22917,0.0024139993
-16.437504,-173.1875,0.0024240017
-16.437504,-173.14583,0.0026220009
-16.437504,-173.10417,0.0025859997
-16.437504,-173.0625,0.002556
-16.437504,-173.02083,0.002505999
-16.437504,-172.97917,0.0026120022
-16.437504,-172.9375,0.0025999993
-16.437504,-172.89583,0.0025520027
-16.437504,-172.85417,0.0024960004
-16.437504,-172.8125,0.002472002
-16.437504,-172.77083,0.0025539994
-16.437504,-172.72917,0.0024700016
-16.437504,-172.6875,0.0025480017
-16.437504,-172.64583,0.0025699995
-16.437504,-172.60417,0.0025660023
-16.437504,-172.5625,0.0025219992
-16.437504,-172.52083,0.0025420003
-16.437504,-172.47917,0.0025580004
-16.437504,-172.4375,0.0024619997
-16.437504,-172.39583,0.0024180003
-16.437504,-172.35417,0.0022759996
-16.437504,-172.3125,0.002224002
-16.437504,-172.27083,0.0022800006
-16.437504,-172.22917,0.0022459999
-16.437504,-172.1875,0.0022459999
-16.437504,-172.14583,0.0023100004
-16.437504,-172.10417,0.0023379996
-16.437504,-172.0625,0.0024139993
-16.437504,-172.02083,0.0022020005
-16.437504,-171.97917,0.0022560023
-16.437504,-171.9375,0.002332002
-16.437504,-171.89583,0.002286002
-16.437504,-171.85417,0.0022540018
-16.437504,-171.8125,0.0021900013
-16.437504,-171.77083,0.0024260022
-16.437504,-171.72917,0.0026639998
-16.437504,-171.6875,0.002720002
-16.437504,-171.64583,0.0023880005
-16.437504,-171.60417,0.0024919994
-16.437504,-171.5625,0.0025379993
-16.437504,-171.52083,0.002580002
-16.437504,-171.47917,0.0026500002
-16.437504,-171.4375,0.002443999
-16.437504,-171.39583,0.0024159998
-16.437504,-171.35417,0.002348002
-16.437504,-171.3125,0.0022899993
-16.437504,-171.27083,0.0023720004
-16.437504,-171.22917,0.0024220012
-16.437504,-171.1875,0.0024360009
-16.437504,-171.14583,0.0023620017
-16.437504,-171.10417,0.0023460016
-16.437504,-171.0625,0.0024240017
-16.437504,-171.02083,0.0023519993
-16.437504,-170.97917,0.0022560023
-16.437504,-170.9375,0.0023580007
-16.437504,-170.89583,0.002348002
-16.437504,-170.85417,0.0023100004
-16.437504,-170.8125,0.0022360012
-16.437504,-170.77083,0.0024299994
-16.437504,-170.72917,0.002348002
-16.437504,-170.6875,0.0025320016
-16.437504,-170.64583,0.002406001
-16.437504,-170.60417,0.002386
-16.437504,-170.5625,0.0023960024
-16.437504,-170.52083,0.0022320002
-16.437504,-170.47917,0.0021679997
-16.437504,-170.4375,0.0023800023
-16.437504,-170.39583,0.0023519993
-16.437504,-170.35417,0.0024360009
-16.437504,-170.3125,0.0025360025
-16.437504,-170.27083,0.0025280006
-16.437504,-170.22917,0.0024919994
-16.437504,-170.1875,0.0025839992
-16.437504,-170.14583,0.0026159994
-16.437504,-170.10417,0.002634
-16.437504,-170.0625,0.0025780015
-16.437504,-170.02083,0.0025399998
-16.437504,-169.97917,0.0024540015
-16.437504,-169.9375,0.0025360025
-16.437504,-169.89583,0.0025040023
-16.437504,-169.85417,0.0024960004
-16.437504,-169.8125,0.00237
-16.437504,-169.77083,0.0021700002
-16.437504,-169.72917,0.0021679997
-16.437504,-169.6875,0.0023059994
-16.437504,-169.64583,0.0020259991
-16.437504,-169.60417,0.0019179992
-16.437504,-169.5625,0.0026560016
-16.437504,-169.52083,0.002696
-16.437504,-169.47917,0.002746001
-16.437504,-169.4375,0.0027559996
-16.437504,-169.39583,0.0027500018
-16.437504,-169.35417,0.0027280003
-16.437504,-169.3125,0.002762001
-16.437504,-169.27083,0.0027239993
-16.437504,-169.22917,0.0026779994
-16.437504,-169.1875,0.0026280023
-16.437504,178.43752,0.0023420006
-16.437504,178.47917,0.0022520013
-16.437504,178.52084,0.0022380017
-16.437504,178.56252,0.0025000013
-16.437504,178.60417,0.0029240027
-16.437504,178.64584,0.0031320006
-16.437504,178.68752,0.0032020025
-16.437504,178.72917,0.003729999
-16.437504,178.77084,0.0042240024
-16.437504,178.81252,0.0036820024
-16.437504,178.85417,0.0066800006
-16.437504,178.89584,0.00877
-16.437504,178.93752,0.0034979992
-16.437504,178.97917,0.003424
-16.437504,179.02084,0.003424
-16.437504,179.27084,0.007832002
-16.437504,179.31252,0.008308001
-16.437504,179.35417,0.008468002
-16.437504,179.77084,0.002278
-16.437504,179.81252,0.002286002
-16.437504,179.85417,0.0023760013
-16.437504,179.89584,0.0028840005
-16.437504,179.93752,0.0031259991
-16.437504,179.97917,0.0022500008
-16.47917,-179.97917,0.0023660026
-16.47917,-179.9375,0.0046200007
-16.47917,-179.89583,0.0032760017
-16.47917,-179.85417,0.0025900006
-16.47917,-179.8125,0.0024919994
-16.47917,-179.77083,0.0029540025
-16.47917,-179.72917,0.0030540004
-16.47917,-179.6875,0.003052
-16.47917,-179.64583,0.0031320006
-16.47917,-179.60417,0.0028880015
-16.47917,-179.5625,0.002766002
-16.47917,-179.52083,0.0029200017
-16.47917,-179.47917,0.0037140027
-16.47917,-179.4375,0.004028
-16.47917,-179.39583,0.003366001
-16.47917,-179.35417,0.0026860014
-16.47917,-179.3125,0.0024759993
-16.47917,-179.27083,0.002448
-16.47917,-179.22917,0.0024860017
-16.47917,-179.1875,0.0025040023
-16.47917,-179.14583,0.0025780015
-16.47917,-179.10417,0.0025379993
-16.47917,-179.0625,0.002472002
-16.47917,-179.02083,0.0024540015
-16.47917,-178.97917,0.0023359992
-16.47917,-178.9375,0.0024200007
-16.47917,-178.89583,0.0023640022
-16.47917,-178.85417,0.0024280027
-16.47917,-178.8125,0.0024159998
-16.47917,-178.77083,0.0024020001
-16.47917,-178.72917,0.0024020001
-16.47917,-178.6875,0.0024260022
-16.47917,-178.64583,0.002452001
-16.47917,-178.60417,0.0024540015
-16.47917,-178.5625,0.0024220012
-16.47917,-178.52083,0.0024340004
-16.47917,-178.47917,0.002472002
-16.47917,-178.4375,0.0025079995
-16.47917,-178.39583,0.0025379993
-16.47917,-178.35417,0.0025480017
-16.47917,-178.3125,0.0025280006
-16.47917,-178.27083,0.0023740008
-16.47917,-178.22917,0.0023620017
-16.47917,-178.1875,0.0023839995
-16.47917,-178.14583,0.0022180006
-16.47917,-178.10417,0.0023979992
-16.47917,-178.0625,0.0025280006
-16.47917,-178.02083,0.0025500022
-16.47917,-177.97917,0.0025780015
-16.47917,-177.9375,0.0024080016
-16.47917,-177.89583,0.002381999
-16.47917,-177.85417,0.0026159994
-16.47917,-177.8125,0.0026319996
-16.47917,-177.77083,0.0026700012
-16.47917,-177.72917,0.00268
-16.47917,-177.6875,0.0027220026
-16.47917,-177.64583,0.0027680025
-16.47917,-177.60417,0.0027340017
-16.47917,-177.5625,0.0026840009
-16.47917,-177.52083,0.0026220009
-16.47917,-177.47917,0.0025500022
-16.47917,-177.4375,0.0025160015
-16.47917,-177.39583,0.00251
-16.47917,-177.35417,0.0025219992
-16.47917,-177.3125,0.0025379993
-16.47917,-177.27083,0.0025280006
-16.47917,-177.22917,0.002580002
-16.47917,-177.1875,0.0025880001
-16.47917,-177.14583,0.002567999
-16.47917,-177.10417,0.002596002
-16.47917,-177.0625,0.0025620013
-16.47917,-177.02083,0.0024580024
-16.47917,-176.97917,0.002443999
-16.47917,-176.9375,0.00237
-16.47917,-176.89583,0.0023780018
-16.47917,-176.85417,0.0023979992
-16.47917,-176.8125,0.0024080016
-16.47917,-176.77083,0.0024500005
-16.47917,-176.72917,0.0024820007
-16.47917,-176.6875,0.0025360025
-16.47917,-176.64583,0.0025120005
-16.47917,-176.60417,0.0024820007
-16.47917,-176.5625,0.002456002
-16.47917,-176.52083,0.0024820007
-16.47917,-176.47917,0.002572
-16.47917,-176.4375,0.0027120002
-16.47917,-176.39583,0.0027160011
-16.47917,-176.35417,0.0026779994
-16.47917,-176.3125,0.0027180016
-16.47917,-176.27083,0.0028060004
-16.47917,-176.22917,0.002932001
-16.47917,-176.1875,0.003006
-16.47917,-176.14583,0.0030840002
-16.47917,-176.10417,0.0030300021
-16.47917,-176.0625,0.0031360015
-16.47917,-176.02083,0.0031080022
-16.47917,-175.97917,0.0032039993
-16.47917,-175.9375,0.003010001
-16.47917,-175.89583,0.0028959997
-16.47917,-175.85417,0.002804
-16.47917,-175.8125,0.0025280006
-16.47917,-175.77083,0.0024759993
-16.47917,-175.72917,0.0026980005
-16.47917,-175.6875,0.0027500018
-16.47917,-175.64583,0.002618
-16.47917,-175.60417,0.0025780015
-16.47917,-175.5625,0.002556
-16.47917,-175.52083,0.0025079995
-16.47917,-175.47917,0.0025399998
-16.47917,-175.4375,0.0026319996
-16.47917,-175.39583,0.002720002
-16.47917,-175.35417,0.0027320012
-16.47917,-175.3125,0.0025839992
-16.47917,-175.27083,0.0026200004
-16.47917,-175.22917,0.0026600026
-16.47917,-175.1875,0.002642002
-16.47917,-175.14583,0.0025120005
-16.47917,-175.10417,0.0024220012
-16.47917,-175.0625,0.0024040006
-16.47917,-175.02083,0.002386
-16.47917,-174.97917,0.0024240017
-16.47917,-174.9375,0.0024120025
-16.47917,-174.89583,0.0023340024
-16.47917,-174.85417,0.0024400018
-16.47917,-174.8125,0.002390001
-16.47917,-174.77083,0.0023600012
-16.47917,-174.72917,0.0023160018
-16.47917,-174.6875,0.0022960007
-16.47917,-174.64583,0.0022880025
-16.47917,-174.60417,0.0024200007
-16.47917,-174.5625,0.0024459995
-16.47917,-174.52083,0.0023999996
-16.47917,-174.47917,0.0023760013
-16.47917,-174.4375,0.002381999
-16.47917,-174.39583,0.0024080016
-16.47917,-174.35417,0.0024080016
-16.47917,-174.3125,0.0024040006
-16.47917,-174.27083,0.0023839995
-16.47917,-174.22917,0.002257999
-16.47917,-174.1875,0.0020700023
-16.47917,-174.14583,0.0020620003
-16.47917,-174.10417,0.0021920018
-16.47917,-174.0625,0.0020480007
-16.47917,-174.02083,0.0020980015
-16.47917,-173.97917,0.0023580007
-16.47917,-173.9375,0.0024820007
-16.47917,-173.89583,0.002410002
-16.47917,-173.85417,0.0025200024
-16.47917,-173.8125,0.0025440007
-16.47917,-173.77083,0.0025480017
-16.47917,-173.72917,0.0023960024
-16.47917,-173.6875,0.0022960007
-16.47917,-173.64583,0.002394002
-16.47917,-173.60417,0.0023640022
-16.47917,-173.5625,0.0024200007
-16.47917,-173.52083,0.002530001
-16.47917,-173.47917,0.002494
-16.47917,-173.4375,0.0024380013
-16.47917,-173.39583,0.002410002
-16.47917,-173.35417,0.0023999996
-16.47917,-173.3125,0.0024340004
-16.47917,-173.27083,0.002494
-16.47917,-173.22917,0.0025620013
-16.47917,-173.1875,0.0025640018
-16.47917,-173.14583,0.0026319996
-16.47917,-173.10417,0.00237
-16.47917,-173.0625,0.0025640018
-16.47917,-173.02083,0.002534002
-16.47917,-172.97917,0.0024980009
-16.47917,-172.9375,0.002580002
-16.47917,-172.89583,0.0024360009
-16.47917,-172.85417,0.0024640001
-16.47917,-172.8125,0.002567999
-16.47917,-172.77083,0.0024919994
-16.47917,-172.72917,0.0024759993
-16.47917,-172.6875,0.0024660006
-16.47917,-172.64583,0.0023519993
-16.47917,-172.60417,0.0025040023
-16.47917,-172.5625,0.0027380027
-16.47917,-172.52083,0.0026939996
-16.47917,-172.47917,0.002456002
-16.47917,-172.4375,0.0023160018
-16.47917,-172.39583,0.0022739992
-16.47917,-172.35417,0.002158001
-16.47917,-172.3125,0.002133999
-16.47917,-172.27083,0.0021920018
-16.47917,-172.22917,0.0022119991
-16.47917,-172.1875,0.0022279993
-16.47917,-172.14583,0.0021700002
-16.47917,-172.10417,0.0022520013
-16.47917,-172.0625,0.0022980012
-16.47917,-172.02083,0.0023539998
-16.47917,-171.97917,0.00237
-16.47917,-171.9375,0.0024220012
-16.47917,-171.89583,0.0024020001
-16.47917,-171.85417,0.0023400001
-16.47917,-171.8125,0.0023999996
-16.47917,-171.77083,0.002432
-16.47917,-171.72917,0.002556
-16.47917,-171.6875,0.0023260005
-16.47917,-171.64583,0.0021560006
-16.47917,-171.60417,0.0024360009
-16.47917,-171.5625,0.0025440007
-16.47917,-171.52083,0.002530001
-16.47917,-171.47917,0.0024459995
-16.47917,-171.4375,0.0024580024
-16.47917,-171.39583,0.0024240017
-16.47917,-171.35417,0.0023519993
-16.47917,-171.3125,0.002394002
-16.47917,-171.27083,0.0024840012
-16.47917,-171.22917,0.002472002
-16.47917,-171.1875,0.0023219995
-16.47917,-171.14583,0.0022380017
-16.47917,-171.10417,0.002344001
-16.47917,-171.0625,0.0023679994
-16.47917,-171.02083,0.0022960007
-16.47917,-170.97917,0.0023340024
-16.47917,-170.9375,0.0023519993
-16.47917,-170.89583,0.002386
-16.47917,-170.85417,0.0022599995
-16.47917,-170.8125,0.0023219995
-16.47917,-170.77083,0.0022720024
-16.47917,-170.72917,0.0022960007
-16.47917,-170.6875,0.002410002
-16.47917,-170.64583,0.0024580024
-16.47917,-170.60417,0.0025859997
-16.47917,-170.5625,0.0027099997
-16.47917,-170.52083,0.0025079995
-16.47917,-170.47917,0.0024919994
-16.47917,-170.4375,0.0027879998
-16.47917,-170.39583,0.0026860014
-16.47917,-170.35417,0.002518002
-16.47917,-170.3125,0.0024900027
-16.47917,-170.27083,0.002494
-16.47917,-170.22917,0.0026280023
-16.47917,-170.1875,0.002642002
-16.47917,-170.14583,0.002634
-16.47917,-170.10417,0.0025660023
-16.47917,-170.0625,0.0023979992
-16.47917,-170.02083,0.0023160018
-16.47917,-169.97917,0.0022899993
-16.47917,-169.9375,0.0023460016
-16.47917,-169.89583,0.0023760013
-16.47917,-169.85417,0.0022960007
-16.47917,-169.8125,0.0022400022
-16.47917,-169.77083,0.002084002
-16.47917,-169.72917,0.0019460022
-16.47917,-169.6875,0.0019220002
-16.47917,-169.64583,0.0020259991
-16.47917,-169.60417,0.0024759993
-16.47917,-169.5625,0.0023780018
-16.47917,-169.52083,0.0025399998
-16.47917,-169.47917,0.0027180016
-16.47917,-169.4375,0.0027680025
-16.47917,-169.39583,0.0027600005
-16.47917,-169.35417,0.0027180016
-16.47917,-169.3125,0.0027020015
-16.47917,-169.27083,0.0027280003
-16.47917,-169.22917,0.002700001
-16.47917,-169.1875,0.0026880018
-16.47917,-169.14583,0.002642002
-16.47917,178.39584,0.0024960004
-16.47917,178.43752,0.0024240017
-16.47917,178.47917,0.0022320002
-16.47917,178.52084,0.0023800023
-16.47917,178.56252,0.00282
-16.47917,178.60417,0.0034539998
-16.47917,178.64584,0.004022002
-16.47917,178.68752,0.0044279993
-16.47917,178.72917,0.0043679997
-16.47917,178.77084,0.00536
-16.47917,178.81252,0.0036820024
-16.47917,178.85417,0.0066800006
-16.47917,178.89584,0.00877
-16.47917,179.77084,0.0022540018
-16.47917,179.81252,0.002224002
-16.47917,179.85417,0.0021519996
-16.47917,179.89584,0.003196001
-16.47917,179.93752,0.0029860027
-16.47917,179.97917,0.002332002
-16.520836,-179.97917,0.0024080016
-16.520836,-179.9375,0.0035840012
-16.520836,-179.89583,0.0027840026
-16.520836,-179.85417,0.0024740025
-16.520836,-179.8125,0.0026860014
-16.520836,-179.77083,0.002642002
-16.520836,-179.72917,0.0026720017
-16.520836,-179.6875,0.0031200014
-16.520836,-179.64583,0.0032140017
-16.520836,-179.60417,0.0029099993
-16.520836,-179.5625,0.0027380027
-16.520836,-179.52083,0.0028560013
-16.520836,-179.47917,0.003134001
-16.520836,-179.4375,0.0033439994
-16.520836,-179.39583,0.0030160025
-16.520836,-179.35417,0.0025600009
-16.520836,-179.3125,0.002556
-16.520836,-179.27083,0.0025079995
-16.520836,-179.22917,0.0025620013
-16.520836,-179.1875,0.0026260018
-16.520836,-179.14583,0.0025620013
-16.520836,-179.10417,0.0024919994
-16.520836,-179.0625,0.002518002
-16.520836,-179.02083,0.0023800023
-16.520836,-178.97917,0.0023620017
-16.520836,-178.9375,0.0023079999
-16.520836,-178.89583,0.0024459995
-16.520836,-178.85417,0.0023920015
-16.520836,-178.8125,0.0024139993
-16.520836,-178.77083,0.002390001
-16.520836,-178.72917,0.0023760013
-16.520836,-178.6875,0.0024860017
-16.520836,-178.64583,0.0025120005
-16.520836,-178.60417,0.002514001
-16.520836,-178.5625,0.0024880022
-16.520836,-178.52083,0.0024800003
-16.520836,-178.47917,0.002530001
-16.520836,-178.4375,0.0025699995
-16.520836,-178.39583,0.0025740005
-16.520836,-178.35417,0.002518002
-16.520836,-178.3125,0.0024660006
-16.520836,-178.27083,0.0025260001
-16.520836,-178.22917,0.0026080012
-16.520836,-178.1875,0.00237
-16.520836,-178.14583,0.0024400018
-16.520836,-178.10417,0.0024280027
-16.520836,-178.0625,0.0023780018
-16.520836,-178.02083,0.0025780015
-16.520836,-177.97917,0.002576001
-16.520836,-177.9375,0.0023920015
-16.520836,-177.89583,0.0024619997
-16.520836,-177.85417,0.0026740022
-16.520836,-177.8125,0.002634
-16.520836,-177.77083,0.0027360022
-16.520836,-177.72917,0.0026080012
-16.520836,-177.6875,0.0025699995
-16.520836,-177.64583,0.0026400015
-16.520836,-177.60417,0.0026740022
-16.520836,-177.5625,0.0026779994
-16.520836,-177.52083,0.0026319996
-16.520836,-177.47917,0.0025360025
-16.520836,-177.4375,0.0024860017
-16.520836,-177.39583,0.0025280006
-16.520836,-177.35417,0.0025280006
-16.520836,-177.3125,0.0024599992
-16.520836,-177.27083,0.0024500005
-16.520836,-177.22917,0.0024779998
-16.520836,-177.1875,0.002556
-16.520836,-177.14583,0.0025600009
-16.520836,-177.10417,0.0025880001
-16.520836,-177.0625,0.0025379993
-16.520836,-177.02083,0.0025040023
-16.520836,-176.97917,0.0023999996
-16.520836,-176.9375,0.002344001
-16.520836,-176.89583,0.0024380013
-16.520836,-176.85417,0.0024580024
-16.520836,-176.8125,0.0024360009
-16.520836,-176.77083,0.002406001
-16.520836,-176.72917,0.0025160015
-16.520836,-176.6875,0.0025379993
-16.520836,-176.64583,0.0025999993
-16.520836,-176.60417,0.0025699995
-16.520836,-176.5625,0.0025260001
-16.520836,-176.52083,0.0025219992
-16.520836,-176.47917,0.002567999
-16.520836,-176.4375,0.0027239993
-16.520836,-176.39583,0.0027340017
-16.520836,-176.35417,0.0026619993
-16.520836,-176.3125,0.0026660003
-16.520836,-176.27083,0.002762001
-16.520836,-176.22917,0.002952002
-16.520836,-176.1875,0.0031520016
-16.520836,-176.14583,0.0030959994
-16.520836,-176.10417,0.003001999
-16.520836,-176.0625,0.0030740015
-16.520836,-176.02083,0.0030179992
-16.520836,-175.97917,0.0030659996
-16.520836,-175.9375,0.003006
-16.520836,-175.89583,0.002804
-16.520836,-175.85417,0.0026319996
-16.520836,-175.8125,0.002505999
-16.520836,-175.77083,0.0025040023
-16.520836,-175.72917,0.0024040006
-16.520836,-175.6875,0.0027020015
-16.520836,-175.64583,0.002766002
-16.520836,-175.60417,0.0026900023
-16.520836,-175.5625,0.0026779994
-16.520836,-175.52083,0.002696
-16.520836,-175.47917,0.0027259998
-16.520836,-175.4375,0.0026779994
-16.520836,-175.39583,0.0025640018
-16.520836,-175.35417,0.0024660006
-16.520836,-175.3125,0.0024779998
-16.520836,-175.27083,0.0024619997
-16.520836,-175.22917,0.0024540015
-16.520836,-175.1875,0.002567999
-16.520836,-175.14583,0.0025420003
-16.520836,-175.10417,0.002468001
-16.520836,-175.0625,0.0024660006
-16.520836,-175.02083,0.0023999996
-16.520836,-174.97917,0.0024700016
-16.520836,-174.9375,0.0024459995
-16.520836,-174.89583,0.002390001
-16.520836,-174.85417,0.002257999
-16.520836,-174.8125,0.00237
-16.520836,-174.77083,0.0024080016
-16.520836,-174.72917,0.0023040026
-16.520836,-174.6875,0.0022320002
-16.520836,-174.64583,0.002220001
-16.520836,-174.60417,0.0023059994
-16.520836,-174.5625,0.002410002
-16.520836,-174.52083,0.002406001
-16.520836,-174.47917,0.0023880005
-16.520836,-174.4375,0.0024200007
-16.520836,-174.39583,0.0024299994
-16.520836,-174.35417,0.0023460016
-16.520836,-174.3125,0.002328001
-16.520836,-174.27083,0.0022540018
-16.520836,-174.22917,0.0021700002
-16.520836,-174.1875,0.0021740012
-16.520836,-174.14583,0.0022899993
-16.520836,-174.10417,0.0024420023
-16.520836,-174.0625,0.0022899993
-16.520836,-174.02083,0.0026040003
-16.520836,-173.97917,0.0023600012
-16.520836,-173.9375,0.002406001
-16.520836,-173.89583,0.0024599992
-16.520836,-173.85417,0.0024120025
-16.520836,-173.8125,0.0025520027
-16.520836,-173.77083,0.0026500002
-16.520836,-173.72917,0.0025260001
-16.520836,-173.6875,0.0024820007
-16.520836,-173.64583,0.0024220012
-16.520836,-173.60417,0.0023760013
-16.520836,-173.5625,0.0023740008
-16.520836,-173.52083,0.0024180003
-16.520836,-173.47917,0.0024800003
-16.520836,-173.4375,0.0024800003
-16.520836,-173.39583,0.0024420023
-16.520836,-173.35417,0.0024080016
-16.520836,-173.3125,0.002386
-16.520836,-173.27083,0.0023640022
-16.520836,-173.22917,0.0024580024
-16.520836,-173.1875,0.002634
-16.520836,-173.14583,0.0025660023
-16.520836,-173.10417,0.0025880001
-16.520836,-173.0625,0.0024919994
-16.520836,-173.02083,0.0025379993
-16.520836,-172.97917,0.0025740005
-16.520836,-172.9375,0.002505999
-16.520836,-172.89583,0.0024779998
-16.520836,-172.85417,0.0024340004
-16.520836,-172.8125,0.0025999993
-16.520836,-172.77083,0.0025460012
-16.520836,-172.72917,0.0025379993
-16.520836,-172.6875,0.002472002
-16.520836,-172.64583,0.0023580007
-16.520836,-172.60417,0.0024240017
-16.520836,-172.5625,0.0025219992
-16.520836,-172.52083,0.0024800003
-16.520836,-172.47917,0.0024919994
-16.520836,-172.4375,0.002448
-16.520836,-172.39583,0.002394002
-16.520836,-172.35417,0.0024040006
-16.520836,-172.3125,0.0023999996
-16.520836,-172.27083,0.0023580007
-16.520836,-172.22917,0.0021640025
-16.520836,-172.1875,0.002154
-16.520836,-172.14583,0.0021720007
-16.520836,-172.10417,0.0022279993
-16.520836,-172.0625,0.0022220016
-16.520836,-172.02083,0.0022640005
-16.520836,-171.97917,0.0023880005
-16.520836,-171.9375,0.0022919998
-16.520836,-171.89583,0.0022380017
-16.520836,-171.85417,0.0025000013
-16.520836,-171.8125,0.0024360009
-16.520836,-171.77083,0.0023880005
-16.520836,-171.72917,0.0023340024
-16.520836,-171.6875,0.0021900013
-16.520836,-171.64583,0.0020879991
-16.520836,-171.60417,0.0022320002
-16.520836,-171.5625,0.0023460016
-16.520836,-171.52083,0.002204001
-16.520836,-171.47917,0.0018399991
-16.520836,-171.4375,0.002216
-16.520836,-171.39583,0.002286002
-16.520836,-171.35417,0.0023500025
-16.520836,-171.3125,0.0024299994
-16.520836,-171.27083,0.002505999
-16.520836,-171.22917,0.0024759993
-16.520836,-171.1875,0.0023140013
-16.520836,-171.14583,0.002344001
-16.520836,-171.10417,0.002410002
-16.520836,-171.0625,0.0023100004
-16.520836,-171.02083,0.0022759996
-16.520836,-170.97917,0.002394002
-16.520836,-170.9375,0.0022919998
-16.520836,-170.89583,0.0022640005
-16.520836,-170.85417,0.0022320002
-16.520836,-170.8125,0.002142001
-16.520836,-170.77083,0.0022100024
-16.520836,-170.72917,0.0022599995
-16.520836,-170.6875,0.0024960004
-16.520836,-170.64583,0.0026140027
-16.520836,-170.60417,0.0023880005
-16.520836,-170.5625,0.0023880005
-16.520836,-170.52083,0.0028260015
-16.520836,-170.47917,0.0028260015
-16.520836,-170.4375,0.0028339997
-16.520836,-170.39583,0.0023059994
-16.520836,-170.35417,0.0021819994
-16.520836,-170.3125,0.0021140017
-16.520836,-170.27083,0.0017300025
-16.520836,-170.22917,0.0019039996
-16.520836,-170.1875,0.0023620017
-16.520836,-170.14583,0.002530001
-16.520836,-170.10417,0.002332002
-16.520836,-170.0625,0.0023140013
-16.520836,-170.02083,0.0022739992
-16.520836,-169.97917,0.0022540018
-16.520836,-169.9375,0.0021880008
-16.520836,-169.89583,0.0021240003
-16.520836,-169.85417,0.002142001
-16.520836,-169.8125,0.0022100024
-16.520836,-169.77083,0.0022420026
-16.520836,-169.72917,0.002348002
