lat,lon,bb_645,normalized
46.979164,-85.89583,0.0018900037,0.38900037
46.979164,-85.854164,0.0018749982,0.38749982000000005
46.979164,-85.8125,0.0018550009,0.38550009
46.979164,-85.77083,0.0018600076,0.38600076000000005
46.979164,-85.729164,0.0018649995,0.38649995000000004
46.979164,-85.6875,0.0018600076,0.38600076000000005
46.979164,-85.64583,0.0018600076,0.38600076000000005
46.979164,-85.604164,0.0018649995,0.38649995000000004
46.979164,-85.5625,0.0018649995,0.38649995000000004
46.979164,-85.52083,0.0018900037,0.38900037
46.979164,-85.479164,0.001910001,0.3910001
46.979164,-85.4375,0.0019150078,0.39150078000000005
46.979164,-85.39583,0.0019350052,0.39350052
46.979164,-85.354164,0.0019350052,0.39350052
46.979164,-85.3125,0.0019250065,0.39250065
46.979164,-85.27083,0.0019350052,0.39350052
46.979164,-85.229164,0.0019550025,0.39550025
46.979164,-85.1875,0.0019800067,0.39800067000000006
46.979164,-85.14583,0.0019299984,0.39299984
46.979164,-85.104164,0.0019150078,0.39150078000000005
46.979164,-85.0625,0.0019000024,0.39000024
46.979164,-85.02083,0.0019150078,0.39150078000000005
46.979164,-84.979164,0.001975,0.3975000000000001
46.979164,-84.9375,0.002060011,0.4001250229166667
46.979164,-84.89583,0.0022650063,0.40055209645833334
46.979164,-84.854164,0.0023500025,0.400729171875
46.979164,-84.8125,0.002489999,0.40102083125000004
46.979164,-84.77083,0.0042850077,0.40476043270833334
46.979164,-84.729164,0.0042850077,0.40476043270833334
46.9375,-86.1875,0.0018099993,0.38099993
46.9375,-86.14583,0.001819998,0.3819998
46.9375,-86.104164,0.0018350035,0.38350035000000005
46.9375,-86.0625,0.0018600076,0.38600076000000005
46.9375,-86.02083,0.001880005,0.3880005
46.9375,-85.979164,0.0018950105,0.38950105
46.9375,-85.9375,0.001880005,0.3880005
46.9375,-85.89583,0.0018700063,0.38700063
46.9375,-85.854164,0.001850009,0.38500090000000003
46.9375,-85.8125,0.0018400103,0.38400103
46.9375,-85.77083,0.0018299967,0.38299967
46.9375,-85.729164,0.0018299967,0.38299967
46.9375,-85.6875,0.001850009,0.38500090000000003
46.9375,-85.64583,0.0018400103,0.38400103
46.9375,-85.604164,0.0018350035,0.38350035000000005
46.9375,-85.5625,0.001850009,0.38500090000000003
46.9375,-85.52083,0.0018749982,0.38749982000000005
46.9375,-85.479164,0.0018950105,0.38950105
46.9375,-85.4375,0.0019150078,0.39150078000000005
46.9375,-85.39583,0.0019299984,0.39299984
46.9375,-85.354164,0.0019299984,0.39299984
46.9375,-85.3125,0.0019299984,0.39299984
46.9375,-85.27083,0.0019399971,0.39399971
46.9375,-85.229164,0.001975,0.3975000000000001
46.9375,-85.1875,0.0020250082,0.40005210041666667
46.9375,-85.14583,0.0020150095,0.4000312697916667
46.9375,-85.104164,0.002000004,0.4000000083333334
46.9375,-85.0625,0.0019800067,0.39800067000000006
46.9375,-85.02083,0.002065003,0.4001354229166667
46.9375,-84.979164,0.0021450073,0.4003020985416667
46.9375,-84.9375,0.0022350103,0.4004896047916667
46.9375,-84.89583,0.002460003,0.4009583395833334
46.9375,-84.854164,0.0027150065,0.401489596875
46.9375,-84.8125,0.002939999,0.40195833125
46.9375,-84.77083,0.0030250102,0.40213543791666667
46.9375,-84.729164,0.0030800104,0.4022500216666667
46.9375,-84.6875,0.0031300038,0.40235417458333333
46.9375,-84.604164,0.005010009,0.40627085208333336
46.9375,-84.5625,0.005010009,0.40627085208333336
46.895832,-86.27083,0.0018099993,0.38099993
46.895832,-86.229164,0.0018150061,0.38150061
46.895832,-86.1875,0.0018299967,0.38299967
46.895832,-86.14583,0.0018350035,0.38350035000000005
46.895832,-86.104164,0.0018350035,0.38350035000000005
46.895832,-86.0625,0.0018350035,0.38350035000000005
46.895832,-86.02083,0.0018550009,0.38550009
46.895832,-85.979164,0.0018600076,0.38600076000000005
46.895832,-85.9375,0.0018550009,0.38550009
46.895832,-85.89583,0.0018600076,0.38600076000000005
46.895832,-85.854164,0.001850009,0.38500090000000003
46.895832,-85.8125,0.0018400103,0.38400103
46.895832,-85.77083,0.0018050075,0.38050075
46.895832,-85.729164,0.0018050075,0.38050075
46.895832,-85.6875,0.0018050075,0.38050075
46.895832,-85.64583,0.0017950088,0.37950088000000004
46.895832,-85.604164,0.0017950088,0.37950088000000004
46.895832,-85.5625,0.0018050075,0.38050075
46.895832,-85.52083,0.0018550009,0.38550009
46.895832,-85.479164,0.0019150078,0.39150078000000005
46.895832,-85.4375,0.0019500107,0.39500107000000007
46.895832,-85.39583,0.001970008,0.39700080000000004
46.895832,-85.354164,0.0020150095,0.4000312697916667
46.895832,-85.3125,0.0020399988,0.40008333083333336
46.895832,-85.27083,0.0020700097,0.4001458535416667
46.895832,-85.229164,0.0021700114,0.4003541904166667
46.895832,-85.1875,0.0021950006,0.40040625125
46.895832,-85.14583,0.0022049993,0.40042708187500003
46.895832,-85.104164,0.00212501,0.4002604375
46.895832,-85.0625,0.00218001,0.4003750208333334
46.895832,-85.02083,0.0022500008,0.400520835
46.895832,-84.979164,0.0023400038,0.40070834125000004
46.895832,-84.9375,0.0024000108,0.40083335583333335
46.895832,-84.89583,0.0024800003,0.401000000625
46.895832,-84.854164,0.002939999,0.40195833125
46.895832,-84.8125,0.0031149983,0.402322913125
46.895832,-84.77083,0.0032100081,0.40252085020833334
46.895832,-84.729164,0.0029150099,0.401906270625
46.895832,-84.6875,0.0031599998,0.40241666625
46.895832,-84.64583,0.0034800023,0.403083338125
46.895832,-84.604164,0.005185008,0.40663543333333335
46.895832,-84.5625,0.0046849996,0.4055937491666667
46.895832,-84.52083,0.004704997,0.4056354104166667
46.895832,-84.479164,0.007864997,0.41221874375
46.895832,-84.4375,0.018360004,0.4340833416666667
46.895832,-84.39583,0.021420002,0.4404583375
46.854164,-86.39583,0.0018299967,0.38299967
46.854164,-86.354164,0.0018099993,0.38099993
46.854164,-86.3125,0.0018000007,0.38000007
46.854164,-86.27083,0.001819998,0.3819998
46.854164,-86.229164,0.001850009,0.38500090000000003
46.854164,-86.1875,0.0018600076,0.38600076000000005
46.854164,-86.14583,0.0018649995,0.38649995000000004
46.854164,-86.104164,0.0018350035,0.38350035000000005
46.854164,-86.0625,0.0018350035,0.38350035000000005
46.854164,-86.02083,0.0018550009,0.38550009
46.854164,-85.979164,0.0018600076,0.38600076000000005
46.854164,-85.9375,0.0018700063,0.38700063
46.854164,-85.89583,0.001880005,0.3880005
46.854164,-85.854164,0.0019000024,0.39000024
46.854164,-85.8125,0.0018900037,0.38900037
46.854164,-85.77083,0.001880005,0.3880005
46.854164,-85.729164,0.0018150061,0.38150061
46.854164,-85.6875,0.0017850101,0.37850101
46.854164,-85.64583,0.001760006,0.3760006
46.854164,-85.604164,0.0017450005,0.37450005000000003
46.854164,-85.5625,0.0017750114,0.37750114
46.854164,-85.52083,0.0018150061,0.38150061
46.854164,-85.479164,0.0019199997,0.39199997000000003
46.854164,-85.4375,0.0019650012,0.39650012
46.854164,-85.39583,0.0019900054,0.39900054
46.854164,-85.354164,0.0020150095,0.4000312697916667
46.854164,-85.3125,0.0021100044,0.40022917583333334
46.854164,-85.27083,0.0022249967,0.400468743125
46.854164,-85.229164,0.0024300069,0.40089584770833336
46.854164,-85.1875,0.0026649982,0.4013854129166667
46.854164,-85.14583,0.0024950057,0.40103126187500004
46.854164,-85.104164,0.00218001,0.4003750208333334
46.854164,-85.0625,0.0022249967,0.400468743125
46.854164,-85.02083,0.0022950023,0.400614588125
46.854164,-84.979164,0.00237,0.40077083333333335
46.854164,-84.9375,0.0024449974,0.4009270779166667
46.854164,-84.89583,0.002550006,0.40114584583333335
46.854164,-84.854164,0.0026749969,0.4014062435416667
46.854164,-84.8125,0.0030149966,0.40211457625
46.854164,-84.77083,0.0028900057,0.40185417854166666
46.854164,-84.729164,0.0032600015,0.40262500312500005
46.854164,-84.6875,0.006555006,0.40948959583333333
46.854164,-84.64583,0.0051150024,0.4064895883333334
46.854164,-84.604164,0.0040850043,0.40434375895833335
46.854164,-84.5625,0.0041650087,0.4045104347916667
46.854164,-84.52083,0.0066550076,0.40969793250000003
46.854164,-84.479164,0.00929001,0.4151875208333333
46.854164,-84.4375,0.0045600086,0.40533335125000003
46.854164,-84.39583,0.0040750057,0.4043229285416667
46.854164,-84.354164,0.0039900094,0.4041458529166667
46.8125,-86.479164,0.0019450039,0.39450039000000003
46.8125,-86.4375,0.0019199997,0.39199997000000003
46.8125,-86.39583,0.0018350035,0.38350035000000005
46.8125,-86.354164,0.0018400103,0.38400103
46.8125,-86.3125,0.0018400103,0.38400103
46.8125,-86.27083,0.0018350035,0.38350035000000005
46.8125,-86.229164,0.0018700063,0.38700063
46.8125,-86.1875,0.0018849969,0.38849969
46.8125,-86.14583,0.0018900037,0.38900037
46.8125,-86.104164,0.0018649995,0.38649995000000004
46.8125,-86.0625,0.0018649995,0.38649995000000004
46.8125,-86.02083,0.0018649995,0.38649995000000004
46.8125,-85.979164,0.0018900037,0.38900037
46.8125,-85.9375,0.0018900037,0.38900037
46.8125,-85.89583,0.0018849969,0.38849969
46.8125,-85.854164,0.0018950105,0.38950105
46.8125,-85.8125,0.001910001,0.3910001
46.8125,-85.77083,0.0019150078,0.39150078000000005
46.8125,-85.729164,0.001880005,0.3880005
46.8125,-85.6875,0.001850009,0.38500090000000003
46.8125,-85.64583,0.0018250048,0.38250048000000003
46.8125,-85.604164,0.0017950088,0.37950088000000004
46.8125,-85.5625,0.0018050075,0.38050075
46.8125,-85.52083,0.0018350035,0.38350035000000005
46.8125,-85.479164,0.0019150078,0.39150078000000005
46.8125,-85.4375,0.0019800067,0.39800067000000006
46.8125,-85.39583,0.002000004,0.4000000083333334
46.8125,-85.354164,0.0020100027,0.40002083895833335
46.8125,-85.3125,0.0021950006,0.40040625125
46.8125,-85.27083,0.0024750084,0.40098960083333335
46.8125,-85.229164,0.0028949976,0.40186457833333333
46.8125,-85.1875,0.003245011,0.4025937729166667
46.8125,-85.14583,0.0030300021,0.40214583770833334
46.8125,-85.104164,0.0027800053,0.4016250110416667
46.8125,-85.0625,0.0027849972,0.4016354108333334
46.8125,-85.02083,0.0026850104,0.401427105
46.8125,-84.979164,0.0025850087,0.401218768125
46.8125,-84.9375,0.002455011,0.40094793958333336
46.8125,-84.89583,0.0025600046,0.40116667625
46.8125,-84.854164,0.0026450008,0.4013437516666667
46.8125,-84.8125,0.0027500093,0.40156251937500004
46.8125,-84.77083,0.0027450025,0.4015520885416667
46.8125,-84.729164,0.0028650016,0.40180208666666667
46.8125,-84.6875,0.0034400076,0.40300001583333334
46.8125,-84.64583,0.0038949996,0.40394791583333334
